2026-04-21T00:45:26,234459.000,5549.8093N,00430.0484W,1,32,47.2,N/A
2026-04-21T00:45:26,234500.000,5549.8093N,00430.0484W,1,32,47.2,N/A
2026-04-21T00:45:26,234501.000,5549.8093N,00430.0484W,1,31,47.2,N/A
2026-04-21T00:45:26,234502.000,5549.8093N,00430.0484W,1,30,47.2,N/A
2026-04-21T00:45:26,234503.000,5549.8093N,00430.0484W,1,31,47.2,N/A
2026-04-21T00:45:26,234504.000,5549.8093N,00430.0484W,1,31,47.3,N/A
2026-04-21T00:45:26,234505.000,5549.8093N,00430.0484W,1,31,47.2,N/A
2026-04-21T00:45:26,234506.000,5549.8093N,00430.0484W,1,31,47.3,N/A
2026-04-21T00:45:26,234507.000,5549.8093N,00430.0484W,1,31,47.3,N/A
2026-04-21T00:45:26,234508.000,5549.8093N,00430.0484W,1,31,47.3,N/A
2026-04-21T00:45:26,234509.000,5549.8093N,00430.0484W,1,31,47.3,N/A
2026-04-21T00:45:26,234510.000,5549.8093N,00430.0484W,1,30,47.3,N/A
2026-04-21T00:45:26,234511.000,5549.8093N,00430.0484W,1,30,47.3,N/A
2026-04-21T00:45:26,234512.000,5549.8093N,00430.0483W,1,29,47.3,N/A
2026-04-21T00:45:26,234513.000,5549.8093N,00430.0483W,1,29,47.3,N/A
2026-04-21T00:45:26,234514.000,5549.8093N,00430.0483W,1,29,47.3,N/A
2026-04-21T00:45:26,234515.000,5549.8093N,00430.0483W,1,28,47.3,N/A
2026-04-21T00:45:26,234516.000,5549.8093N,00430.0483W,1,28,47.2,N/A
2026-04-21T00:45:26,234517.000,5549.8093N,00430.0483W,1,27,47.1,N/A
2026-04-21T00:45:26,234518.000,5549.8093N,00430.0483W,1,28,47.2,N/A
2026-04-21T00:45:26,234519.000,5549.8093N,00430.0483W,1,28,47.1,N/A
2026-04-21T00:45:26,234520.000,5549.8093N,00430.0483W,1,28,47.2,N/A
2026-04-21T00:45:26,234521.000,5549.8094N,00430.0483W,1,28,47.3,N/A
2026-04-21T00:45:26,234522.000,5549.8094N,00430.0483W,1,28,47.4,N/A
2026-04-21T00:45:26,234523.000,5549.8094N,00430.0483W,1,28,47.4,N/A
2026-04-21T00:45:26,234524.000,5549.8094N,00430.0483W,1,28,47.5,N/A
2026-04-21T00:45:26,234525.000,5549.8094N,00430.0483W,1,28,47.5,N/A
2026-04-21T00:45:26,234526.000,5549.8094N,00430.0483W,1,28,47.6,N/A
2026-04-21T00:45:27,234527.000,5549.8094N,00430.0482W,1,28,47.6,N/A
2026-04-21T00:45:28,234528.000,5549.8094N,00430.0482W,1,28,47.6,N/A
2026-04-21T00:45:29,234529.000,5549.8094N,00430.0482W,1,28,47.6,N/A
2026-04-21T00:45:30,234530.000,5549.8094N,00430.0482W,1,28,47.6,N/A
2026-04-21T00:45:31,234531.000,5549.8094N,00430.0482W,1,28,47.7,N/A
2026-04-21T00:45:32,234532.000,5549.8094N,00430.0482W,1,27,47.7,N/A
2026-04-21T00:45:33,234533.000,5549.8094N,00430.0482W,1,28,47.7,N/A
2026-04-21T00:45:34,234534.000,5549.8094N,00430.0482W,1,28,47.8,N/A
2026-04-21T00:45:35,234535.000,5549.8094N,00430.0483W,1,27,47.8,N/A
2026-04-21T00:45:36,234536.000,5549.8094N,00430.0483W,1,27,47.8,N/A
2026-04-21T00:45:37,234537.000,5549.8094N,00430.0483W,1,27,47.8,N/A
2026-04-21T00:45:38,234538.000,5549.8094N,00430.0483W,1,26,47.9,N/A
2026-04-21T00:45:39,234539.000,5549.8094N,00430.0483W,1,26,47.9,N/A
2026-04-21T00:45:40,234540.000,5549.8094N,00430.0483W,1,26,47.9,N/A
2026-04-21T00:45:41,234541.000,5549.8094N,00430.0483W,1,26,47.8,N/A
2026-04-21T00:45:42,234542.000,5549.8094N,00430.0483W,1,26,47.9,N/A
2026-04-21T00:45:43,234543.000,5549.8095N,00430.0482W,1,26,47.9,N/A
2026-04-21T00:45:44,234544.000,5549.8094N,00430.0483W,1,26,47.9,N/A
2026-04-21T00:49:06,234545.000,5549.8095N,00430.0483W,1,27,47.9,N/A
2026-04-21T00:49:08,234546.000,5549.8095N,00430.0483W,1,27,47.9,N/A
2026-04-21T00:49:10,234547.000,5549.8095N,00430.0483W,1,26,47.9,N/A
2026-04-21T00:49:12,234548.000,5549.8095N,00430.0483W,1,26,47.9,N/A
2026-04-21T00:49:14,234549.000,5549.8094N,00430.0483W,1,26,47.9,N/A
2026-04-21T00:49:17,234550.000,5549.8094N,00430.0483W,1,27,47.9,N/A
2026-04-21T00:49:19,234551.000,5549.8094N,00430.0483W,1,27,47.9,N/A
2026-04-21T00:49:21,234552.000,5549.8095N,00430.0483W,1,27,47.9,N/A
2026-04-21T00:49:24,234559.000,5549.8096N,00430.0483W,1,28,47.9,N/A
2026-04-21T00:49:34,234600.000,5549.8096N,00430.0483W,1,28,47.9,N/A
2026-04-21T00:49:44,234601.000,5549.8096N,00430.0483W,1,28,47.9,N/A
2026-04-21T00:49:54,234602.000,5549.8096N,00430.0483W,1,29,47.9,N/A
2026-04-21T00:50:04,234603.000,5549.8096N,00430.0483W,1,29,47.9,N/A
2026-04-21T00:50:14,234604.000,5549.8096N,00430.0483W,1,29,47.9,N/A
2026-04-21T00:50:24,234605.000,5549.8095N,00430.0483W,1,29,48.0,N/A
2026-04-21T00:50:35,234606.000,5549.8095N,00430.0483W,1,29,48.0,N/A
2026-04-21T00:50:45,234607.000,5549.8095N,00430.0484W,1,28,48.0,N/A
2026-04-21T00:50:55,234608.000,5549.8095N,00430.0484W,1,28,48.0,N/A
2026-04-21T00:51:05,234609.000,5549.8095N,00430.0484W,1,28,48.0,N/A
2026-04-21T00:51:15,234610.000,5549.8095N,00430.0484W,1,29,48.0,N/A
2026-04-21T00:51:25,234611.000,5549.8095N,00430.0484W,1,29,48.1,N/A
2026-04-21T00:51:35,234612.000,5549.8095N,00430.0484W,1,29,48.2,N/A
2026-04-21T00:51:45,234613.000,5549.8095N,00430.0484W,1,28,48.2,N/A
